id,source,source_index,alteration,file_stem,image_path,description_path,annotation_path
819,gdc,74,original,gdc_074_original,images/gdc_074_original.png,descriptions/gdc_074_original.json,annotations/gdc_074_original.json
820,google,198,typography,google_198_typography,images/google_198_typography.png,descriptions/google_198_typography.json,annotations/google_198_typography.json
821,gemini,13,alignment,gemini_013_alignment,images/gemini_013_alignment.png,descriptions/gemini_013_alignment.json,annotations/gemini_013_alignment.json
822,gemini,35,layout,gemini_035_layout,images/gemini_035_layout.png,descriptions/gemini_035_layout.json,annotations/gemini_035_layout.json
823,gdc,72,alignment,gdc_072_alignment,images/gdc_072_alignment.png,descriptions/gdc_072_alignment.json,annotations/gdc_072_alignment.json
824,gdc,17,layout,gdc_017_layout,images/gdc_017_layout.png,descriptions/gdc_017_layout.json,annotations/gdc_017_layout.json
825,gemini,68,original,gemini_068_original,images/gemini_068_original.png,descriptions/gemini_068_original.json,annotations/gemini_068_original.json
826,google,38,alignment,google_038_alignment,images/google_038_alignment.png,descriptions/google_038_alignment.json,annotations/google_038_alignment.json
827,gemini,16,typography,gemini_016_typography,images/gemini_016_typography.png,descriptions/gemini_016_typography.json,annotations/gemini_016_typography.json
828,google,26,original,google_026_original,images/google_026_original.png,descriptions/google_026_original.json,annotations/google_026_original.json
829,google,114,original,google_114_original,images/google_114_original.png,descriptions/google_114_original.json,annotations/google_114_original.json
830,google,113,alignment,google_113_alignment,images/google_113_alignment.png,descriptions/google_113_alignment.json,annotations/google_113_alignment.json
831,gdc,35,alignment,gdc_035_alignment,images/gdc_035_alignment.png,descriptions/gdc_035_alignment.json,annotations/gdc_035_alignment.json
832,gdc,133,original,gdc_133_original,images/gdc_133_original.png,descriptions/gdc_133_original.json,annotations/gdc_133_original.json
833,google,185,original,google_185_original,images/google_185_original.png,descriptions/google_185_original.json,annotations/google_185_original.json
834,gdc,130,alignment,gdc_130_alignment,images/gdc_130_alignment.png,descriptions/gdc_130_alignment.json,annotations/gdc_130_alignment.json
835,gemini,174,typography,gemini_174_typography,images/gemini_174_typography.png,descriptions/gemini_174_typography.json,annotations/gemini_174_typography.json
836,gemini,49,original,gemini_049_original,images/gemini_049_original.png,descriptions/gemini_049_original.json,annotations/gemini_049_original.json
837,google,59,layout,google_059_layout,images/google_059_layout.png,descriptions/google_059_layout.json,annotations/google_059_layout.json
838,gemini,105,original,gemini_105_original,images/gemini_105_original.png,descriptions/gemini_105_original.json,annotations/gemini_105_original.json
839,gemini,105,layout,gemini_105_layout,images/gemini_105_layout.png,descriptions/gemini_105_layout.json,annotations/gemini_105_layout.json
840,gdc,24,typography,gdc_024_typography,images/gdc_024_typography.png,descriptions/gdc_024_typography.json,annotations/gdc_024_typography.json
841,gemini,25,original,gemini_025_original,images/gemini_025_original.png,descriptions/gemini_025_original.json,annotations/gemini_025_original.json
842,gdc,86,layout,gdc_086_layout,images/gdc_086_layout.png,descriptions/gdc_086_layout.json,annotations/gdc_086_layout.json
843,gdc,158,layout,gdc_158_layout,images/gdc_158_layout.png,descriptions/gdc_158_layout.json,annotations/gdc_158_layout.json
844,google,13,alignment,google_013_alignment,images/google_013_alignment.png,descriptions/google_013_alignment.json,annotations/google_013_alignment.json
845,gdc,4,layout,gdc_004_layout,images/gdc_004_layout.png,descriptions/gdc_004_layout.json,annotations/gdc_004_layout.json
846,google,33,typography,google_033_typography,images/google_033_typography.png,descriptions/google_033_typography.json,annotations/google_033_typography.json
847,gemini,89,original,gemini_089_original,images/gemini_089_original.png,descriptions/gemini_089_original.json,annotations/gemini_089_original.json
848,gemini,131,typography,gemini_131_typography,images/gemini_131_typography.png,descriptions/gemini_131_typography.json,annotations/gemini_131_typography.json
849,gdc,88,original,gdc_088_original,images/gdc_088_original.png,descriptions/gdc_088_original.json,annotations/gdc_088_original.json
850,gdc,184,original,gdc_184_original,images/gdc_184_original.png,descriptions/gdc_184_original.json,annotations/gdc_184_original.json
851,gdc,70,alignment,gdc_070_alignment,images/gdc_070_alignment.png,descriptions/gdc_070_alignment.json,annotations/gdc_070_alignment.json
852,gdc,161,original,gdc_161_original,images/gdc_161_original.png,descriptions/gdc_161_original.json,annotations/gdc_161_original.json
853,gemini,115,alignment,gemini_115_alignment,images/gemini_115_alignment.png,descriptions/gemini_115_alignment.json,annotations/gemini_115_alignment.json
854,gemini,128,original,gemini_128_original,images/gemini_128_original.png,descriptions/gemini_128_original.json,annotations/gemini_128_original.json
855,gemini,136,typography,gemini_136_typography,images/gemini_136_typography.png,descriptions/gemini_136_typography.json,annotations/gemini_136_typography.json
856,google,149,alignment,google_149_alignment,images/google_149_alignment.png,descriptions/google_149_alignment.json,annotations/google_149_alignment.json
857,gdc,5,alignment,gdc_005_alignment,images/gdc_005_alignment.png,descriptions/gdc_005_alignment.json,annotations/gdc_005_alignment.json
858,gemini,57,original,gemini_057_original,images/gemini_057_original.png,descriptions/gemini_057_original.json,annotations/gemini_057_original.json
859,gdc,194,typography,gdc_194_typography,images/gdc_194_typography.png,descriptions/gdc_194_typography.json,annotations/gdc_194_typography.json
860,gemini,145,alignment,gemini_145_alignment,images/gemini_145_alignment.png,descriptions/gemini_145_alignment.json,annotations/gemini_145_alignment.json
861,google,163,layout,google_163_layout,images/google_163_layout.png,descriptions/google_163_layout.json,annotations/google_163_layout.json
862,gemini,46,layout,gemini_046_layout,images/gemini_046_layout.png,descriptions/gemini_046_layout.json,annotations/gemini_046_layout.json
863,google,100,typography,google_100_typography,images/google_100_typography.png,descriptions/google_100_typography.json,annotations/google_100_typography.json
864,gemini,63,alignment,gemini_063_alignment,images/gemini_063_alignment.png,descriptions/gemini_063_alignment.json,annotations/gemini_063_alignment.json
865,gemini,200,layout,gemini_200_layout,images/gemini_200_layout.png,descriptions/gemini_200_layout.json,annotations/gemini_200_layout.json
866,gdc,24,alignment,gdc_024_alignment,images/gdc_024_alignment.png,descriptions/gdc_024_alignment.json,annotations/gdc_024_alignment.json
867,google,176,original,google_176_original,images/google_176_original.png,descriptions/google_176_original.json,annotations/google_176_original.json
868,google,130,typography,google_130_typography,images/google_130_typography.png,descriptions/google_130_typography.json,annotations/google_130_typography.json
869,gdc,160,alignment,gdc_160_alignment,images/gdc_160_alignment.png,descriptions/gdc_160_alignment.json,annotations/gdc_160_alignment.json
870,gemini,42,typography,gemini_042_typography,images/gemini_042_typography.png,descriptions/gemini_042_typography.json,annotations/gemini_042_typography.json
871,gemini,94,typography,gemini_094_typography,images/gemini_094_typography.png,descriptions/gemini_094_typography.json,annotations/gemini_094_typography.json
872,google,122,original,google_122_original,images/google_122_original.png,descriptions/google_122_original.json,annotations/google_122_original.json
873,gemini,179,original,gemini_179_original,images/gemini_179_original.png,descriptions/gemini_179_original.json,annotations/gemini_179_original.json
874,google,159,layout,google_159_layout,images/google_159_layout.png,descriptions/google_159_layout.json,annotations/google_159_layout.json
875,gemini,69,alignment,gemini_069_alignment,images/gemini_069_alignment.png,descriptions/gemini_069_alignment.json,annotations/gemini_069_alignment.json
876,gemini,138,layout,gemini_138_layout,images/gemini_138_layout.png,descriptions/gemini_138_layout.json,annotations/gemini_138_layout.json
877,gemini,40,typography,gemini_040_typography,images/gemini_040_typography.png,descriptions/gemini_040_typography.json,annotations/gemini_040_typography.json
878,gemini,7,typography,gemini_007_typography,images/gemini_007_typography.png,descriptions/gemini_007_typography.json,annotations/gemini_007_typography.json
879,gemini,15,alignment,gemini_015_alignment,images/gemini_015_alignment.png,descriptions/gemini_015_alignment.json,annotations/gemini_015_alignment.json
880,gemini,106,layout,gemini_106_layout,images/gemini_106_layout.png,descriptions/gemini_106_layout.json,annotations/gemini_106_layout.json
881,gemini,137,alignment,gemini_137_alignment,images/gemini_137_alignment.png,descriptions/gemini_137_alignment.json,annotations/gemini_137_alignment.json
882,gemini,116,typography,gemini_116_typography,images/gemini_116_typography.png,descriptions/gemini_116_typography.json,annotations/gemini_116_typography.json
883,gdc,107,typography,gdc_107_typography,images/gdc_107_typography.png,descriptions/gdc_107_typography.json,annotations/gdc_107_typography.json
884,gemini,96,typography,gemini_096_typography,images/gemini_096_typography.png,descriptions/gemini_096_typography.json,annotations/gemini_096_typography.json
885,gemini,22,typography,gemini_022_typography,images/gemini_022_typography.png,descriptions/gemini_022_typography.json,annotations/gemini_022_typography.json
886,gdc,90,original,gdc_090_original,images/gdc_090_original.png,descriptions/gdc_090_original.json,annotations/gdc_090_original.json
887,google,126,alignment,google_126_alignment,images/google_126_alignment.png,descriptions/google_126_alignment.json,annotations/google_126_alignment.json
888,gemini,170,layout,gemini_170_layout,images/gemini_170_layout.png,descriptions/gemini_170_layout.json,annotations/gemini_170_layout.json
889,gdc,167,original,gdc_167_original,images/gdc_167_original.png,descriptions/gdc_167_original.json,annotations/gdc_167_original.json
890,gemini,9,original,gemini_009_original,images/gemini_009_original.png,descriptions/gemini_009_original.json,annotations/gemini_009_original.json
891,gemini,93,alignment,gemini_093_alignment,images/gemini_093_alignment.png,descriptions/gemini_093_alignment.json,annotations/gemini_093_alignment.json
892,gemini,47,layout,gemini_047_layout,images/gemini_047_layout.png,descriptions/gemini_047_layout.json,annotations/gemini_047_layout.json
893,gdc,151,typography,gdc_151_typography,images/gdc_151_typography.png,descriptions/gdc_151_typography.json,annotations/gdc_151_typography.json
894,gemini,6,layout,gemini_006_layout,images/gemini_006_layout.png,descriptions/gemini_006_layout.json,annotations/gemini_006_layout.json
895,gemini,178,layout,gemini_178_layout,images/gemini_178_layout.png,descriptions/gemini_178_layout.json,annotations/gemini_178_layout.json
896,gdc,109,alignment,gdc_109_alignment,images/gdc_109_alignment.png,descriptions/gdc_109_alignment.json,annotations/gdc_109_alignment.json
897,gemini,146,typography,gemini_146_typography,images/gemini_146_typography.png,descriptions/gemini_146_typography.json,annotations/gemini_146_typography.json
898,gemini,111,original,gemini_111_original,images/gemini_111_original.png,descriptions/gemini_111_original.json,annotations/gemini_111_original.json
